 0.427700013 	 3.59069991 	 1.43180001 	 1.86000001 	 5.45100021 	
 0.345400006 	 2.85299993 	 1.13759995 	 1.48300004 	 4.33599997 	
 0.430799991 	 2.58060002 	 0.962000012 	 1.39300001 	 3.97399998 	
 1.14709997 	 9.40569973 	 1.37390006 	 2.52099991 	 11.9270000 	
 1.09280002 	 9.60960007 	 1.86839998 	 2.96099997 	 12.5710001 	
 1.58210003 	 13.4131002 	 6.25019979 	 7.83199978 	 21.2450008 	
 1.35319996 	 11.7016001 	 5.02680016 	 6.38000011 	 18.0820007 	
 1.07609999 	 9.41310024 	 3.99469995 	 5.07100010 	 14.4840002 	
 0.855000019 	 7.47900009 	 3.17389989 	 4.02899981 	 11.5080004 	
 0.679300010 	 5.94229984 	 2.52180004 	 3.20099998 	 9.14299965 	
 0.539799988 	 4.72139978 	 2.00370002 	 2.54399991 	 7.26499987 	
 0.428900003 	 3.75130010 	 1.59200001 	 2.02099991 	 5.77199984 	
 0.340700001 	 2.98049998 	 1.26489997 	 1.60599995 	 4.58599997 	
 0.363900006 	 3.30909991 	 1.04569995 	 1.40999997 	 4.71899986 	
 0.496199995 	 3.93560004 	 0.945900023 	 1.44200003 	 5.37799978 	
 1.93579996 	 15.2423000 	 3.50570011 	 5.44199991 	 20.6840000 	
 2.65440011 	 25.5580997 	 8.57689953 	 11.2309999 	 36.7890015 	
 2.06220007 	 18.5000000 	 6.90810013 	 8.97000027 	 27.4699993 	
 1.65190005 	 14.8428001 	 5.70020008 	 7.35200024 	 22.1949997 	
 1.47850001 	 12.0733995 	 4.62500000 	 6.10400009 	 18.1770000 	
 1.26310003 	 9.75000000 	 3.75320005 	 5.01599979 	 14.7659998 	
 1.00360000 	 7.74669981 	 2.98210001 	 3.98600006 	 11.7329998 	
 0.797399998 	 6.15500021 	 2.36940002 	 3.16599989 	 9.32100010 	
 0.633499980 	 4.89039993 	 1.88250005 	 2.51600003 	 7.40600014 	
 0.503400028 	 3.88560009 	 1.49570000 	 1.99899995 	 5.88500023 	
 0.457100004 	 3.61759996 	 1.19389999 	 1.65100002 	 5.26900005 	
 0.809199989 	 5.48250008 	 1.30369997 	 2.11299992 	 7.59600019 	
 2.14170003 	 15.4320002 	 2.66079998 	 4.80299997 	 20.2350006 	
 1.89129996 	 17.5604000 	 3.88930011 	 5.78000021 	 23.3400002 	
 1.63300002 	 14.9710999 	 3.72449994 	 5.35699987 	 20.3279991 	
 1.70879996 	 15.5094004 	 4.05119991 	 5.76000023 	 21.2689991 	
 1.61099994 	 13.5368004 	 3.67109990 	 5.28200006 	 18.8190002 	
 1.35860002 	 10.9226999 	 2.91680002 	 4.27600002 	 15.1990004 	
 1.07939994 	 8.67850018 	 2.31750011 	 3.39700007 	 12.0760002 	
 0.857599974 	 6.89529991 	 1.84130001 	 2.69899988 	 9.59399986 	
 0.681400001 	 5.47860003 	 1.46300006 	 2.14400005 	 7.62300014 	
 0.542999983 	 4.35290003 	 1.16240001 	 1.70500004 	 6.05800009 	
 0.432799995 	 3.45849991 	 0.923600018 	 1.35699999 	 4.81500006 	
 0.502200007 	 3.24289989 	 0.828899980 	 1.33099997 	 4.57399988 	
 1.10650003 	 7.27829981 	 1.41270006 	 2.51999998 	 9.79800034 	
 1.75399995 	 17.1875000 	 5.55249977 	 7.30600023 	 24.4939995 	
 1.54830003 	 13.7756996 	 4.96810007 	 6.51599979 	 20.2919998 	
 1.30439997 	 11.5931997 	 4.22410011 	 5.52799988 	 17.1210003 	
 1.05159998 	 9.41740036 	 3.37520003 	 4.42700005 	 13.8439999 	
 0.835500002 	 7.48250008 	 2.68169999 	 3.51799989 	 11.0010004 	
 0.663900018 	 5.94509983 	 2.13070011 	 2.79500008 	 8.73999977 	
 0.527499974 	 4.72349977 	 1.69289994 	 2.22000003 	 6.94299984 	
 0.419099987 	 3.75300002 	 1.34510005 	 1.76400006 	 5.51700020 	
 0.333000004 	 2.98189998 	 1.06869996 	 1.40199995 	 4.38399982 	
 0.406899989 	 3.33100009 	 0.913600028 	 1.32099998 	 4.65199995 	
 0.446999997 	 3.24239993 	 0.782000005 	 1.22899997 	 4.47100019 	
 2.51740003 	 21.9666004 	 3.61719990 	 6.13399982 	 28.1009998 	
 1.92330003 	 19.0382996 	 5.17229986 	 7.09499979 	 26.1329994 	
 1.82500005 	 18.0352001 	 5.57310009 	 7.39799976 	 25.4330006 	
 1.54560006 	 15.2421999 	 4.89239979 	 6.43800020 	 21.6800003 	
 1.23060000 	 12.1104002 	 3.90450001 	 5.13600016 	 17.2460003 	
 0.977800012 	 9.62209988 	 3.10229993 	 4.07999992 	 13.7019997 	
 0.776899993 	 7.64510012 	 2.46490002 	 3.24200010 	 10.8870001 	
 0.617299974 	 6.07429981 	 1.95840001 	 2.57500005 	 8.64900017 	
 0.490399987 	 4.82620001 	 1.55599999 	 2.04600000 	 6.87200022 	
 0.389699996 	 3.83459997 	 1.23629999 	 1.62600005 	 5.46099997 	
 0.309599996 	 3.04670000 	 0.982299984 	 1.29200006 	 4.33900023 	
 0.817099988 	 5.73000002 	 1.73539996 	 2.55200005 	 8.28199959 	
